feature,lfc_early,p_early,q_early,lfc_late,p_late,q_late,lfc_prog,p_prog,prog_sign_stable,class,ratio_early_late
CREBL2,-0.2714937557964152,0.30897323822418005,0.6307981930323465,-0.5626371278360569,0.00534037534848442,0.03259475695611001,-0.2911433720396417,0.247346568897549,True,other,0.482537931402785
CREBRF,-0.5155676958578477,0.034826449898323446,0.3409237249881233,-0.46484619604248945,0.011472004310288442,0.05112895814408935,0.05072149981535823,0.8183964871552224,False,other,1.1091145850975663
CREBZF,0.05340232326424932,0.7467987323610346,0.8908323656954553,0.3178595864932836,0.05181999757185154,0.1378197231769626,0.2644572632290343,0.1005920818440181,True,other,0.16800601754189254
CREG1,0.23702525786369488,0.254272606341324,0.5928500512401812,-0.20369125905203234,0.2769713645512885,0.4425265807650411,-0.4407165169157272,0.017755313652828047,True,other,-1.1636496282010191
CRELD1,-0.12038184416348496,0.4611991108944139,0.7315155827598656,-0.1962502344716901,0.1896389405981241,0.33990065204933534,-0.07586839030820514,0.6124790936356026,True,other,0.6134099380189558
CRELD2,0.7092503040916807,0.06797885286917213,0.4082323468170611,0.6283420751523563,0.004094914260734767,0.028416791633472736,-0.08090822893932437,0.8216104100944626,False,early_onset,1.1287646206402877
CREM,0.33771066524941595,0.1188050986033658,0.4744999838498256,0.6347319863823233,0.004187953451963671,0.028746400926052403,0.29702132113290736,0.144676832858754,True,early_onset,0.5320523819418799
CRHBP,-0.17636708958505665,0.5455878070981057,0.7850598109545217,0.21103647572260353,0.3590701162022646,0.5250547130598325,0.3874035653076602,0.1593216275908927,True,other,-0.8357185125517449
CRHR1,-0.39260042385379235,0.4657645820310873,0.7341733556583037,-1.6704471435744879,0.059214763887427184,0.15053607285293413,-1.2778467197206955,0.1346152121962899,True,other,0.2350271454945235
CRHR2,0.9070288009744455,0.1839379643034299,0.5340084498740278,0.8644947874859682,0.07940201878595236,0.18462876699316316,-0.042534013488477296,0.9335486409982763,False,other,1.049201006303543
CRIM1,-0.0985720257695828,0.6100457284201362,0.8228451532124489,-0.028191079803228547,0.8784465769459107,0.9247802080718277,0.07038094596635425,0.7219959620824725,False,other,3.496567937716737
CRIP1,0.4182457809947451,0.12257358830906624,0.4786041033422549,0.4204947443372449,0.04916366518513995,0.13305477751347716,0.002248963342499799,0.9923187695571333,False,other,0.994651625560637
CRIP2,0.39378790738755765,0.21725479898320574,0.5649518587845755,0.7997990742494148,0.0006122410938999573,0.011010770664132646,0.4060111668618571,0.18073347488549432,True,other,0.4923585436218649
CRIP3,-0.6928647038736284,0.277975465440669,0.6121602450880497,-1.7623268791051063,0.0205880214723256,0.07438300436066314,-1.069462175231478,0.09444201902727663,True,other,0.3931533429402489
CRIPT,-0.026042729644612184,0.8471619716220591,0.9378628708622512,-0.10555497339486397,0.48142113846111234,0.6367392389711889,-0.07951224375025179,0.5745332605385067,False,other,0.24672195735572375
CRISP1,1.2630301338338255,0.19864746387962615,0.5505853624499784,3.478296056366501,0.000761848406183046,0.012039932423929076,2.2152659225326756,0.0035162926174333725,True,other,0.3631174901061218
CRISPLD1,-0.020924052640665103,0.9670189403709208,0.9880864648373856,-0.13171580855834408,0.7741033389875032,0.8579171061853642,-0.11079175591767898,0.8035454587773649,False,other,0.1588575651600446
CRISPLD2,1.899428802142098,0.0033395408436107505,0.25290250129198355,3.1412307159015205,2.156436362429714e-07,0.0013340006602798142,1.2418019137594225,0.013800126236616977,True,early_onset,0.6046766296174363
CRK,-0.25942183565668664,0.21518941238940212,0.5643113847237644,-0.12483339075925048,0.4288420897155387,0.5914388606288284,0.13458844489743615,0.5015797216253979,True,other,2.0781445899919433
CRKL,-0.24285673056074586,0.13745818316862277,0.4909277149159067,-0.34948094331335255,0.00946933097805174,0.04552551411821828,-0.1066242127526067,0.46166924715988233,True,other,0.6949069332887631
CRLF1,2.3088201130854755,0.013980390183778033,0.2725726266332734,3.856397453222314,8.015603090224517e-05,0.005338365198177972,1.5475773401368387,0.030116193247663806,True,early_onset,0.5986986925209901
CRLF2,2.457047585715492,6.044736366366555e-05,0.25067796731063974,1.6082529480780219,0.002030357459398473,0.01941785678814865,-0.8487946376374702,0.07024098434215585,True,transient_peak,1.5277743396347203
CRLF3,0.7169789160227644,0.024252904218895487,0.302873328448529,1.0603592253345004,0.0026500440378589207,0.02227032447858114,0.343380309311736,0.20991571112806623,True,early_onset,0.6761660566461206
CRLS1,-0.5901455290442588,0.04782967104325254,0.369075944044204,-0.9649207941848328,0.0007186676991378357,0.01187251578433923,-0.374775265140574,0.1537338222487072,True,early_onset,0.6115999702781978
CRNKL1,-0.0634018336822173,0.6471976801069865,0.8426699305569497,-0.09144581533464446,0.4440655311962509,0.6046331774305236,-0.028043981652427163,0.8252453234408709,False,other,0.6933267908454785
CROCC,-0.0003909693582295759,0.9982210768679154,0.9988804474187232,-0.042247910947724066,0.824757051121606,0.8925735510388063,-0.04185694158949449,0.8322498640028426,False,other,0.009254170193488296
CROCC2,0.20239459070208587,0.6314387295388313,0.8340698723520812,0.7870247247282287,0.08049457007948856,0.18628356891753317,0.5846301340261428,0.14925138078147762,True,other,0.257164208877905
CROT,-0.061468618706272515,0.7915424171833512,0.9130120256715059,-0.08064516123491483,0.6492118845842421,0.7703987811034532,-0.019176542528642315,0.9247518983492027,False,other,0.7622108724814608
CRPPA,-0.33111604694624397,0.10814035105772161,0.4630350984096735,0.03167014081322339,0.8674630017476056,0.9182068126930748,0.36278618775946736,0.06399397273168354,True,other,-10.45514918607471
CRTAC1,-1.0874833022407877,0.039295847486375816,0.3537093247600162,-2.329345948007287,0.00018158728547500738,0.007120542593107168,-1.2418626457664992,0.023639559952544777,True,other,0.46686208339774943
CRTAP,0.030103919778492028,0.9066907719204919,0.9622037480787062,-0.21602546155908975,0.3803232992711415,0.546948049273902,-0.24612938133758178,0.32126394773442774,True,other,-0.13935357231146414
CRTC1,0.1991387731940799,0.28949565585184667,0.6196057771262539,0.23015862434148726,0.21184267733963386,0.3668368802116688,0.03101985114740735,0.8607740987763499,False,other,0.8652240330504275
CRTC2,0.23964648429425495,0.28712053084790695,0.6183663522625735,0.35248410933302043,0.08040456872009777,0.1861890570988629,0.11283762503876549,0.6162884697226121,True,other,0.6798788312690754
CRTC3,0.1913329593312163,0.2623211472392153,0.5998344240795279,0.33091005304289123,0.10729991411511368,0.2270232400740024,0.13957709371167493,0.40539506403159187,True,other,0.5782023168284237
CRY1,0.0687462235605194,0.6605775335470679,0.8499311241468092,0.39996186341200923,0.014209054276267232,0.05879908062977452,0.33121563985148983,0.03721299676061893,True,other,0.17188194637872875
CRY2,0.16978034364581784,0.3256167924610627,0.6440390579233771,0.04948926807005627,0.8621872201665328,0.9147760167271154,-0.12029107557576157,0.6349792099231697,True,other,3.430649719965131
CRYAA,-0.9904442941996381,0.605201694500356,0.8204940459983796,-4.280530205659368,0.0076890343787495395,0.03976824233652331,-3.2900859114597303,0.07359426174681188,True,other,0.23138355451624973
CRYAB,0.1537085650754797,0.7308978165539367,0.8830282733729624,1.1746851131962748,0.003990751466754352,0.028089014200084982,1.020976548120795,0.03094910933462728,True,late_onset,0.1308508666269247
CRYBG1,-0.5167150682904493,0.06119998427252385,0.3991039869756624,-0.8088450519993922,0.0024081796140690637,0.02121610364937153,-0.29212998370894283,0.1721227837115884,True,early_onset,0.6388307216730524
CRYBG2,-0.20688727692004738,0.4292509929766408,0.7109909569870033,-0.3925885806330127,0.30160829512801957,0.4687181024717243,-0.18570130371296534,0.546736850606247,True,other,0.5269824114253675
CRYBG3,0.04652444413356349,0.8433646890804611,0.9367793300348319,0.3149600854286234,0.23798987128802288,0.39738940078380036,0.2684356412950599,0.30307384295978823,True,other,0.147715365489088
CRYL1,-0.8247837524944703,0.06374175913399187,0.4033345110690666,-1.218072259505834,0.003297238435377292,0.025050082777096586,-0.39328850701136364,0.33499439005566833,True,early_onset,0.677122187175563
CRYM,-0.46052177551082085,0.32452842662372705,0.6435624513271085,-0.8482309257864395,0.029681016812692654,0.09464285020126283,-0.3877091502756187,0.4046830824353821,True,other,0.5429202844541973
CRYZ,-0.5510199059260357,0.17388060740659042,0.5253785870224255,-1.027161591226112,0.0013455955842014658,0.0157701197670492,-0.4761416853000764,0.24361041503202693,True,early_onset,0.5364490948968301
CRYZL1,-0.24676053022727196,0.17396806170999565,0.5253785870224255,-0.37522179623045915,0.0080634974805491,0.04111542353848479,-0.1284612660031872,0.4423867942648284,True,other,0.6576391156011444
CS,-0.3635570727100923,0.1317340641438345,0.4875737448607254,-0.5860969832654668,0.013364437981184767,0.05652090200362033,-0.22253991055537448,0.27029642000391246,True,other,0.6203019006931533
CSAD,-0.2933984624730641,0.5944230071806885,0.8133462788230775,-0.22170991088087266,0.6068285063993394,0.7390935072715543,0.07168855159219145,0.8958501780604646,False,other,1.3233439195720509
CSDC2,-0.1824460813064901,0.47212544725258687,0.7381162540990944,-0.0028834776335342482,0.9870505159917724,0.9918299460572672,0.17956260367295585,0.4179570510809131,True,other,63.272930986070406
CSDE1,-0.2903644953529021,0.12701610243289158,0.4824892015435994,-0.545169406715365,0.003833941699976368,0.02726778535818873,-0.25480491136246286,0.11614422336138697,True,other,0.5326133340869997
CSE1L,0.056561921987341,0.6745941284616925,0.855023782454882,0.0038593333866110413,0.9749104971112807,0.9850543000559456,-0.05270258860072996,0.666180725034851,True,other,14.655878702671284
CSF1,1.1942991721363443,0.015190152412965733,0.2762164356939943,1.5995343895082792,7.976727867895338e-05,0.005338365198177972,0.4052352173719349,0.32163783362409726,True,early_onset,0.746654263872057
CSF1R,1.5827058350268457,0.006709026219416715,0.2564725982150274,2.1867887281682696,0.0001622750361830907,0.006833806748820597,0.6040828931414239,0.13739349573984994,True,early_onset,0.723757999407915
CSF2RB,1.2885150930352882,0.007619233459398707,0.2564725982150274,1.3304869399560744,0.002293326196928462,0.020679522950755518,0.04197184692078615,0.907943239381586,False,early_onset,0.9684537700744572
CSF3R,1.6712683926385112,0.026093730679196413,0.31081206620341145,2.0080282519368104,0.0013773828214510165,0.015952578258533218,0.33675985929829944,0.6003940594886965,False,early_onset,0.8322932663056493
CSGALNACT1,-0.08486074468418403,0.7649488925549437,0.9004806712728288,-0.3963873284588586,0.11293277858630178,0.2353258133155276,-0.31152658377467457,0.30759321434344306,True,other,0.21408541240235887
CSGALNACT2,0.2284462874629769,0.18960751409332496,0.5402534834232023,0.4746798935391068,0.013163151592397457,0.056013647043041875,0.24623360607612987,0.11600648536903516,True,other,0.48126388029569284
CSK,0.919656324891216,0.0361947571990921,0.34512361891857835,0.8825277133626397,0.009500732239684642,0.045604116824772695,-0.03712861152857627,0.9298468175922189,False,early_onset,1.0420707598938819
CSKMT,0.3609385244923442,0.15387085142175216,0.5075883363131735,0.4579956421758111,0.06692036768958683,0.16420330990387125,0.09705711768346692,0.697589200925925,False,other,0.7880828795174223
CSMD2,0.11424259366418027,0.7734667181088923,0.9041412294307726,0.8115415257318896,0.06593931726856579,0.16239875098382428,0.6972989320677094,0.03428112031234847,True,other,0.14077233270491052
CSNK1A1,-0.04590849627060223,0.7533925811946446,0.8939566235229631,0.11764358645557227,0.38749912402865483,0.5527518107259973,0.1635520827261745,0.2766183379572662,True,other,-0.39023373609864764
CSNK1D,0.19753106185889457,0.17347226693609905,0.5249805204629098,0.2571140986829148,0.047854897218427624,0.1306223131462991,0.05958303682402022,0.6439667064437077,True,other,0.7682622729393738
CSNK1G1,-0.22149258925362236,0.26037965492409654,0.5971977884095592,-0.18433889674281545,0.2334403432738255,0.3924087616794477,0.03715369251080691,0.834344008374784,False,other,1.2015510191679335
CSNK1G2,0.23760277368121852,0.24095493719042824,0.5819971466127142,0.19770108274778497,0.17644336621855242,0.3223517311679752,-0.03990169093343354,0.8391079915927907,False,other,1.2018283884885834
CSNK1G3,-0.29139999727709043,0.12471324491079126,0.48059247100695524,-0.09571392932306111,0.5461089709060116,0.6913181917151475,0.19568606795402932,0.2979135554595341,True,other,3.0444889196172737
CSNK2A1,-0.009787164065411247,0.936395004721634,0.9754812217389653,0.0306381861656142,0.7977194910784046,0.8739894821976387,0.04042535023102545,0.7302606448545308,True,other,-0.3194433251533526
CSNK2A2,0.025890110482865936,0.8543440823158654,0.941543612905794,-0.04307884477956847,0.7276362734202024,0.827239167432844,-0.0689689552624344,0.595519291510225,True,other,-0.6009936110251767
CSNK2B,-0.018828591321292443,0.8943796353760582,0.9575911439898159,-0.1275553120124826,0.40425379308853315,0.568884413515856,-0.10872672069119016,0.4161422707663024,True,other,0.1476111894065993
CSPG4,0.4569731604392233,0.22370325618543674,0.5710954883642031,0.7058233186963454,0.05762544512935348,0.1477102991987438,0.2488501582571221,0.44056240946750613,True,other,0.6474327899554977
CSPG4B,-0.752639775239893,0.002204060355599342,0.25067796731063974,-0.28617632470087173,0.12934069408674886,0.25963601573100425,0.4664634505390213,0.03686098974094305,True,other,2.6299861668382114
CSPG5,0.5827064117065388,0.2333002310937425,0.5771877675324233,0.7059766617364931,0.13633861372904546,0.2689664877433663,0.12327025002995429,0.7648618180432897,False,other,0.8253904743440866
CSPP1,-0.15038158547941816,0.4502636327833299,0.7240254509112265,-0.11192943102905151,0.5499947775647772,0.6943225737774008,0.03845215445036665,0.8200451127178985,False,other,1.3435392648461362
CSRNP1,0.1432564555326934,0.4117037371029294,0.7007293634258847,0.36960716412301586,0.10064220532341842,0.21746818235581225,0.22635070859032247,0.24995394463729956,True,other,0.38759112224624936
CSRNP2,0.11664622854824058,0.5976994871674278,0.8156838151419,0.3695570428342312,0.0918582426653957,0.20434075156212622,0.2529108142859906,0.14725123044678076,True,other,0.3156379530847245
CSRNP3,-1.1059626031959717,0.018721631504774336,0.28832141427999963,-2.098193062073407,0.0002085594430647414,0.007452918470599866,-0.9922304588774353,0.050323383154292536,True,early_onset,0.5271024021512463
CSRP1,0.8491288836499402,0.021983183655218317,0.29523219192520306,1.1826568543040858,0.00014846660198792672,0.00682009570133468,0.33352797065414563,0.275021172861947,True,early_onset,0.7179841562323634
CSRP2,-0.42907509179620895,0.2526285726530137,0.5912471296539282,-0.5053500707651315,0.16758981272209061,0.3110453507513056,-0.07627497896892255,0.8336104256731217,False,other,0.8490650672049229
CST3,0.413769212834346,0.07070387610854664,0.41228337108812696,0.28251699597913493,0.1518397983220202,0.28989679799860923,-0.13125221685521105,0.5691726303726731,True,other,1.4645816666722047
CST6,-0.273797620026488,0.343300560309164,0.6571803874304368,-0.10720531621083307,0.5632765650682351,0.7042900694566732,0.16659230381565493,0.5216414326393304,True,other,2.5539556218278365
CST7,2.707443322003888,0.002131314905073805,0.25067796731063974,3.1665161148109333,4.140337604461343e-05,0.004619242329615664,0.4590727928070455,0.4489614081258362,True,early_onset,0.8550227517681667
CSTB,0.8081122557873464,0.017871576535789618,0.2858341487683111,1.131863820509217,0.00019309601665895397,0.007222744583620972,0.3237515647218707,0.2599870247721149,True,early_onset,0.7139659746556637
CSTF1,-0.08924827638853561,0.4755540385723077,0.7401172835909964,-0.0016241477151242023,0.9891473712703318,0.9928844290866607,0.0876241286734114,0.46313699020666754,True,other,54.950837018978035
CSTF2,-0.24018883060595764,0.12682037156510678,0.48210835855453016,-0.1521234968871803,0.31356970436979104,0.48041259461203173,0.08806533371877734,0.5782898017002431,True,other,1.578906845561731
CSTF2T,0.05368190322422617,0.6882811550235288,0.8617332744402142,0.038877464045256716,0.7481209875798135,0.8407481335939611,-0.014804439178969453,0.903470554303627,False,other,1.3807974502075497
CSTF3,-0.10189633019726685,0.4400843682939526,0.7177069864826269,-0.1367658777522358,0.2622617261040981,0.42542283592017954,-0.03486954755496896,0.7747322356723686,True,other,0.7450420519499871
CTBP1,-0.0305056962110255,0.8488999729583664,0.938342626074155,-0.1477833469625489,0.33101272573874674,0.49890675377736293,-0.11727765075152341,0.3977117924872954,True,other,0.20642174397874627
CTBP2,-0.026275603675955495,0.8499919017230526,0.9389330114629229,0.06672433277058509,0.5950215035611104,0.7301726008462748,0.09299993644654059,0.451842731945979,True,other,-0.39379342714894694
CTC1,-0.10736325361184029,0.47157436521389107,0.7380041382877309,-0.04466954900859843,0.7413677033428523,0.8361982978140771,0.06269370460324186,0.6632913567770342,True,other,2.403499833660151
CTCF,-0.03447116221682922,0.8072736818938906,0.921234576799288,-0.16951182383449037,0.22467332309366503,0.3821703879677292,-0.13504066161766115,0.33869777643492494,True,other,0.20335550309745068
CTDNEP1,0.037834443541830076,0.8186937144970349,0.9270043412000584,-0.049444289490439886,0.7207148325725898,0.8230764416616784,-0.08727873303226996,0.5537862376597734,True,other,-0.7651933910213314
CTDP1,0.17505307758949584,0.24548750299237135,0.5849150963874542,0.19809765779075672,0.11853384535884771,0.24357965590629194,0.023044580201260878,0.8662864718402101,False,other,0.8836706074253436
CTDSP1,-0.08848004288518485,0.5589599189386064,0.791928993341692,-0.18603106627071053,0.20461165840579232,0.35821819174729547,-0.09755102338552568,0.5008978288150938,True,other,0.4756197158835266
CTDSP2,-0.2162960392168305,0.14002958467459015,0.49344223731922915,-0.27316016159350553,0.047023839787418545,0.12900473541101115,-0.05686412237667504,0.6560555349097574,True,other,0.7918286398538029
CTDSPL,-0.262748806348303,0.21159090379768072,0.5627584775491474,-0.22268520121386537,0.26481400629193447,0.4284138596023617,0.04006360513443763,0.8237494799835382,False,other,1.1799113947224575
CTDSPL2,-0.13899645661176852,0.49976461186245413,0.7567826333284731,0.09266273852109563,0.5385477716273498,0.6850667723891781,0.23165919513286415,0.21200823844126443,True,other,-1.5000253481621906
CTH,-0.9467801851389304,0.163693740414784,0.5155955231587787,-1.7426393849066075,0.004601428422300631,0.030233137197950434,-0.7958591997676772,0.22137119419455017,True,early_onset,0.5433024143372444
CTHRC1,2.079889413854973,0.03683251028942723,0.3462743540910727,2.372791698919189,0.02000836298593623,0.0734092252056062,0.29290228506421595,0.7276299840738898,False,other,0.8765579442992685
CTIF,-0.2427978811798459,0.19058493076207686,0.5410740472478828,-0.3267429733208784,0.04080350112763467,0.11660672299236703,-0.08394509214103252,0.6089450394624516,True,other,0.7430852413202652
CTLA4,1.479570558325418,0.010148703107310484,0.2564725982150274,1.797606524807035,0.00503987313203113,0.03161583135387865,0.318035966481617,0.44952274797340075,True,early_onset,0.8230780974074642
CTNNA1,-0.36244205310579325,0.06462266804768675,0.4042492607548632,-0.14817128180359163,0.4720890663561331,0.6277806589035341,0.21427077130220162,0.32496663629086253,True,other,2.446101894334883
CTNNA3,-0.07599126016194813,0.8352321295081135,0.93352010697347,0.16503534223411198,0.5845625887145238,0.7221936597974492,0.2410266023960601,0.520235959065826,True,other,-0.46045446468157236
CTNNAL1,0.023547132966529105,0.9074171590726324,0.9627048492745507,0.451722787714,0.04398098400009414,0.1229276617375325,0.4281756547474709,0.0744495379143466,True,other,0.052127396728627165
CTNNB1,-0.026199988833237597,0.8563571865316659,0.9425236256869491,0.09043828557099154,0.5366265471538099,0.6837136722315447,0.11663827440422914,0.41338214860028544,True,other,-0.2897001935388452
CTNNBIP1,0.5306323353815081,0.0754403275096813,0.4180122609525099,1.0568669575340723,1.978217660728583e-05,0.0035676213502830127,0.5262346221525642,0.05235212965554452,True,early_onset,0.5020805424928815
CTNNBL1,0.14012860094044122,0.44301336016677284,0.7197182022933679,0.04980644056807293,0.7212727440810396,0.8235273439918351,-0.09032216037236829,0.603018175751411,True,other,2.8134634666157385
CTNND1,-0.246604061452107,0.19087949368655616,0.5411740164152877,0.025822624829300977,0.8974891580652673,0.9371141772376153,0.272426686281408,0.2273370034609802,True,other,-9.549922329053278
CTNS,-0.07486921188786866,0.6194498577423792,0.8274000369863074,-0.10934237350354259,0.5153549197305332,0.6669575929030516,-0.03447316161567393,0.8312037700058273,False,other,0.6847227610752658
CTPS1,0.7878941967584909,0.006812088947611791,0.2564725982150274,1.4427634343507587,4.075530526347443e-06,0.001870915513443558,0.6548692375922678,0.012103755405490942,True,early_onset,0.5461007522089316
CTPS2,-0.16627222982350087,0.4170738358674504,0.704784696001948,-0.24616685548781625,0.3073904192932405,0.4749268191609689,-0.07989462566431538,0.7294120897010568,False,other,0.6754452360940619
CTR9,-0.055427906832203,0.699939159821816,0.8669328854713763,-0.11518805449327196,0.4025563868965605,0.5672269028038702,-0.05976014766106896,0.6357773878596842,True,other,0.4811949214355426
CTSA,0.16162929169657936,0.4336825996448004,0.7141438955592269,0.0370567868843672,0.8052707499605354,0.8790764728665419,-0.12457250481221216,0.5430743847384346,True,other,4.361665035906403
CTSB,-0.12973561332045236,0.7186623896884123,0.877738150814163,0.16858110557585881,0.6488274005391993,0.7702468248913712,0.2983167188963112,0.40575977227117266,True,other,-0.769573866995868
CTSC,0.2352174685658488,0.175053197789801,0.5264826254480934,-0.047373095661973785,0.7427018242200678,0.8373290120644346,-0.2825905642278226,0.1006583591334637,True,other,-4.965212116265753
CTSD,0.01975067648349693,0.9152914243838663,0.966251293469124,-0.3239794455016405,0.051315689643598054,0.1369111275820477,-0.3437301219851374,0.0719692060249093,True,other,-0.06096274550046084
CTSF,-0.1244875539122523,0.3840931719938434,0.6832570664262639,-0.26891887023071614,0.09696734513382269,0.21207241776169244,-0.14443131631846384,0.29359432019060827,True,other,0.4629186259984266
CTSH,0.517747940634055,0.07540007540756254,0.4179420937977186,0.6566475888868117,0.0288801712765139,0.09277050777521398,0.1388996482527567,0.6512896372096834,False,other,0.7884715475949167
CTSK,0.6756615502723884,0.10329737186802009,0.4574142596980588,0.5814869172369104,0.025304880027754828,0.08482930461174107,-0.09417463303547802,0.807510316005589,False,other,1.1619548613113668
CTSO,0.11082200121211994,0.6618084812234528,0.850658478821874,0.6486767796303967,0.022968248760048205,0.079782500518823,0.5378547784182768,0.012869663626699878,True,other,0.1708431759731929
CTSS,0.8643855647966259,0.017326196418652722,0.28192755053294316,0.7059799445377921,0.019728052144835403,0.07278623038044607,-0.15840562025883376,0.6129295696871615,True,other,1.2243769408528207
CTSW,2.310787403824629,0.011820214835720317,0.2634801949894749,1.82448068508146,0.015955121449806438,0.06360635127450466,-0.48630671874316933,0.5312323496555453,True,other,1.2665452820189522
CTSZ,-0.11936558514580753,0.6732813600490015,0.8541615795536599,-0.503123817304937,0.07619115238559948,0.1792823497187708,-0.3837582321591295,0.12858136161456923,True,other,0.23724892569230438
CTTN,0.03510944127893545,0.8257896242527574,0.930864425761219,0.3508036315047587,0.04367356021011774,0.12242982302425494,0.31569419022582323,0.04235027119855707,True,other,0.10008289004402506
CTTNBP2,-0.8453779773537589,0.031683522086986875,0.33216357175094813,-1.066341238862834,0.007283436234784092,0.03846024610987904,-0.22096326150907508,0.5508468474500976,True,early_onset,0.7927837230184266
CTTNBP2NL,0.08975533602832098,0.6457917974699332,0.8421365188837064,0.5489725093103894,0.022983256333978797,0.079782500518823,0.45921717328206846,0.0092071572397151,True,other,0.16349695933056868
CTU2,0.2212756599337995,0.27079765478506146,0.6059061884462181,0.3053613284441692,0.053782790427051155,0.14145404206663292,0.0840856685103697,0.6385957652309417,True,other,0.7246355033271886
CTXN1,0.08957605278661296,0.8311788142790495,0.9327861992370524,0.5762954466047026,0.007953305306144,0.04071802030509478,0.4867193938180896,0.21512032459049332,True,other,0.15543425393061577
CTXND1,1.467031253599474,0.011412680258622908,0.2625975410704133,1.879491312734654,8.490280077629004e-05,0.005496549269059905,0.4124600591351798,0.32935398785063263,True,early_onset,0.7805469722895118
CTXND2,0.7541910104867822,0.09974053403694695,0.45184490135338196,1.084055262250615,0.011417539196694968,0.05099183410693752,0.3298642517638328,0.39827348409413343,True,other,0.6957126972669279
CUBN,-0.9743392370240471,0.15110648371051985,0.504550264426791,-1.353838510018326,0.0022333879643079853,0.0203736452553609,-0.37949927299427877,0.5576069519318543,True,early_onset,0.7196864543400071
CUEDC1,0.28084508213871473,0.35395634070563353,0.6637842262764784,0.5772614807663823,0.009687761599781292,0.04616542952975363,0.29641639862766755,0.2806199794216126,True,other,0.48651277020226597
CUEDC2,0.03855790276108717,0.834410137870954,0.9333448430554523,-0.10564643594269096,0.44081290214425795,0.6019899625514616,-0.14420433870377813,0.4115577275560417,True,other,-0.36497116459284357
CUL1,0.02328360179907385,0.8601091570934645,0.9442544718070678,-0.035050834580284906,0.7642869412567189,0.8507739637811768,-0.058334436379358756,0.6271419264772207,True,other,-0.6642809530181689
CUL2,-0.22648238989777436,0.24008622425585568,0.5818988785194843,-0.09231683793648848,0.5373106315958969,0.6842399762984399,0.13416555196128588,0.45720265876481536,True,other,2.4533161551047513
CUL3,-0.23513983401791094,0.22273828315240815,0.5702586564886685,-0.31810730828805234,0.061089741066264754,0.15360140869922734,-0.0829674742701414,0.6552279390761806,True,other,0.7391840045529141
CUL4A,0.008052029256891302,0.952542197443954,0.9821045224990443,0.03181114754673953,0.8201368531662342,0.8894160776444471,0.023759118289848224,0.8658933661317842,False,other,0.2531197356228852
CUL4B,-0.38277752746056404,0.08482266545274644,0.4321599216560631,-0.31219579447679546,0.030061271803424282,0.09530545096529267,0.07058173298376857,0.7259272308993843,False,other,1.2260816264423278
CUL5,-0.26828682380278845,0.2729812001624444,0.6079670980977464,-0.18721996702923427,0.33415700649482605,0.5018981252617608,0.08106685677355419,0.7432486697423065,False,other,1.4330032638073036
CUL7,0.10735781118081267,0.5685960749037591,0.7987471105475445,0.052181670345893494,0.7762182206890659,0.858943011338105,-0.055176140834919174,0.781059242905909,False,other,2.057385485538819
CUL9,-0.056699962826185946,0.6861705475010073,0.8606717741685611,-0.09932577993878766,0.49034871532753066,0.6444254956620771,-0.042625817112601716,0.7435323691028902,False,other,0.5708484027120543
CUPIN1,-0.11521634870974795,0.6491186935620806,0.8434830498196954,0.11448088039770532,0.6063973568764853,0.7387465668935967,0.22969722910745327,0.3706193116130241,True,other,-1.0064243767997558
CUTA,0.006495858872275662,0.9699028970493127,0.9890943197626558,-0.16783180693232236,0.3730418930641404,0.5392830851220696,-0.17432766580459802,0.2621579186950902,True,other,-0.03870457567614163
CUTC,-0.05998506815597482,0.708933635835931,0.8723742741337972,-0.17127179346817822,0.31980668676562274,0.48710551958701176,-0.1112867253122034,0.4595966213331665,True,other,0.3502331991818598
CUX1,-0.2981261062612761,0.23098365226300285,0.5758610725645406,-0.6484449962908849,0.0031741320799800795,0.02435913215786131,-0.3503188900296088,0.09106660054773937,True,other,0.45975542716276924
CWC15,0.08685559317591096,0.5629950191327278,0.7944864038045358,-0.007218013602567908,0.9557403520721224,0.9738690114710824,-0.09407360677847887,0.48652392518803456,True,other,-12.03317116845151
CWC22,0.14860378485087145,0.2626172418640319,0.599991505901701,0.23205006767907443,0.07482125926844815,0.17699055071427583,0.08344628282820299,0.48450564597047086,True,other,0.6403953523357325
CWC25,0.08111035249779519,0.5488876116316752,0.7864467863570486,0.12337225079637548,0.31819169083538124,0.4856614351015344,0.04226189829858029,0.740310214416919,False,other,0.6574440522420792
CWC27,0.02779331748153524,0.860943912520506,0.9445959598685627,0.01686913443853122,0.9133259553317339,0.9476046090898183,-0.010924183043004021,0.9451226662366115,False,other,1.6475840881350625
CWF19L1,0.1405226797611272,0.3590671887348855,0.667096988244393,0.035791981540126194,0.7940640660956646,0.8714341160013926,-0.104730698221001,0.47109250392863977,True,other,3.9260938823291465
CWF19L2,-0.2143217773268402,0.2629348980965333,0.6002412253261578,-0.22622607021193453,0.1444381279465875,0.2805247692644685,-0.011904292885094314,0.9443315446435975,False,other,0.9473787752492803
CX3CL1,0.03527317898645954,0.9004448944090941,0.9597662617380507,-0.09479370944361953,0.7227494522242048,0.8245298178887325,-0.13006688843007908,0.6339234590128605,False,other,-0.3721046385197002
CX3CR1,0.5388023184498173,0.4478530974363596,0.7224498533770005,1.3998096280339598,0.09262437396658976,0.20556206288014478,0.8610073095841426,0.22956057131748922,True,other,0.3849111391000847
